SKUID,Department,TxnCount,AvgDaysBetweenSales,MaxGapDays,DaysSinceLastSale,FirstSaleDaysAgo
SLEEP_SYSTEMS_0104,Sleep Systems,38,121.7,207.6,55.4,730.0
SLEEP_SYSTEMS_0105,Sleep Systems,13,83.5,136.3,11.1,730.0
SLEEP_SYSTEMS_0106,Sleep Systems,0,,,,
SLEEP_SYSTEMS_0107,Sleep Systems,0,,,,
SLEEP_SYSTEMS_0108,Sleep Systems,2,203.5,330.8,11.2,418.2
SLEEP_SYSTEMS_0109,Sleep Systems,0,,,,
SLEEP_SYSTEMS_0110,Sleep Systems,46,80.0,177.8,18.3,730.0
SLEEP_SYSTEMS_0111,Sleep Systems,2,306.1,365.0,62.4,674.5
SLEEP_SYSTEMS_0112,Sleep Systems,0,,,,
SLEEP_SYSTEMS_0113,Sleep Systems,5,137.4,365.0,82.3,730.0
SLEEP_SYSTEMS_0114,Sleep Systems,0,,,,
SLEEP_SYSTEMS_0115,Sleep Systems,1,283.2,365.0,112.1,395.3
SLEEP_SYSTEMS_0116,Sleep Systems,1,100.0,171.7,6.1,106.1
SLEEP_SYSTEMS_0117,Sleep Systems,0,,,,
SLEEP_SYSTEMS_0118,Sleep Systems,30,87.1,254.7,26.1,730.0
SLEEP_SYSTEMS_0119,Sleep Systems,24,210.1,365.0,17.6,730.0
SLEEP_SYSTEMS_0120,Sleep Systems,4,199.4,365.0,4.0,730.0
CLIMBING_GEAR_0001,Climbing Gear,24,33.9,56.1,8.6,730.0
CLIMBING_GEAR_0002,Climbing Gear,2,173.3,365.0,117.8,464.4
CLIMBING_GEAR_0003,Climbing Gear,3,69.5,365.0,25.6,234.0
CLIMBING_GEAR_0004,Climbing Gear,0,,,,
CLIMBING_GEAR_0005,Climbing Gear,1,53.1,96.9,9.9,63.0
CLIMBING_GEAR_0006,Climbing Gear,1,61.4,203.7,82.6,144.0
CLIMBING_GEAR_0007,Climbing Gear,3,178.8,350.0,8.1,544.4
CLIMBING_GEAR_0008,Climbing Gear,9,33.5,67.2,13.3,314.9
CLIMBING_GEAR_0009,Climbing Gear,1,221.1,365.0,71.7,292.8
CLIMBING_GEAR_0010,Climbing Gear,1,29.8,67.1,11.6,41.4
CLIMBING_GEAR_0011,Climbing Gear,0,,,,
CLIMBING_GEAR_0012,Climbing Gear,30,129.6,365.0,12.9,730.0
CLIMBING_GEAR_0013,Climbing Gear,3,83.9,138.7,19.2,270.8
CLIMBING_GEAR_0014,Climbing Gear,0,,,,
CLIMBING_GEAR_0015,Climbing Gear,2,104.0,265.9,9.7,217.7
CLIMBING_GEAR_0016,Climbing Gear,1,88.3,221.8,12.1,100.4
CLIMBING_GEAR_0017,Climbing Gear,5,134.4,189.5,9.2,681.4
CLIMBING_GEAR_0018,Climbing Gear,0,,,,
CLIMBING_GEAR_0019,Climbing Gear,6,183.0,318.5,33.9,730.0
CLIMBING_GEAR_0020,Climbing Gear,1,184.3,365.0,17.0,201.3
CLIMBING_GEAR_0021,Climbing Gear,0,,,,
CLIMBING_GEAR_0022,Climbing Gear,7,97.2,365.0,20.8,701.1
CLIMBING_GEAR_0023,Climbing Gear,3,107.0,328.5,37.7,358.8
CLIMBING_GEAR_0024,Climbing Gear,0,,,,
CLIMBING_GEAR_0025,Climbing Gear,0,,,,
CLIMBING_GEAR_0026,Climbing Gear,7,136.6,365.0,27.8,730.0
CLIMBING_GEAR_0027,Climbing Gear,5,86.3,365.0,17.4,449.1
CLIMBING_GEAR_0028,Climbing Gear,0,,,,
CLIMBING_GEAR_0029,Climbing Gear,0,,,,
CLIMBING_GEAR_0030,Climbing Gear,7,169.0,304.0,11.5,730.0
CLIMBING_GEAR_0031,Climbing Gear,2,69.8,92.5,8.6,148.2
CLIMBING_GEAR_0032,Climbing Gear,0,,,,
CLIMBING_GEAR_0033,Climbing Gear,0,,,,
CLIMBING_GEAR_0034,Climbing Gear,0,,,,
CLIMBING_GEAR_0035,Climbing Gear,0,,,,
CLIMBING_GEAR_0036,Climbing Gear,1,165.9,252.1,97.8,263.7
CLIMBING_GEAR_0037,Climbing Gear,2,107.3,136.0,22.1,236.7
CLIMBING_GEAR_0038,Climbing Gear,0,,,,
CLIMBING_GEAR_0039,Climbing Gear,1,39.5,136.2,15.9,55.3
CLIMBING_GEAR_0040,Climbing Gear,0,,,,
CLIMBING_GEAR_0041,Climbing Gear,1,38.2,42.1,11.7,49.9
CLIMBING_GEAR_0042,Climbing Gear,0,,,,
CLIMBING_GEAR_0043,Climbing Gear,11,95.4,196.0,18.3,730.0
CLIMBING_GEAR_0044,Climbing Gear,1,94.9,365.0,12.0,106.9
CLIMBING_GEAR_0045,Climbing Gear,1,61.8,178.5,19.5,81.4
CLIMBING_GEAR_0046,Climbing Gear,11,143.9,181.9,29.0,730.0
CLIMBING_GEAR_0047,Climbing Gear,0,,,,
CLIMBING_GEAR_0048,Climbing Gear,0,,,,
CLIMBING_GEAR_0049,Climbing Gear,0,,,,
CLIMBING_GEAR_0050,Climbing Gear,1,176.0,328.2,48.1,224.1
CLIMBING_GEAR_0051,Climbing Gear,0,,,,
CLIMBING_GEAR_0052,Climbing Gear,21,184.3,365.0,19.8,730.0
CLIMBING_GEAR_0053,Climbing Gear,2,26.6,29.3,17.8,71.0
CLIMBING_GEAR_0054,Climbing Gear,5,196.3,365.0,28.2,730.0
CLIMBING_GEAR_0055,Climbing Gear,0,,,,
CLIMBING_GEAR_0056,Climbing Gear,0,,,,
CLIMBING_GEAR_0057,Climbing Gear,0,,,,
CLIMBING_GEAR_0058,Climbing Gear,91,62.8,181.4,21.3,730.0
CLIMBING_GEAR_0059,Climbing Gear,1,65.7,206.2,26.5,92.2
CLIMBING_GEAR_0060,Climbing Gear,3,61.1,212.2,9.8,193.1
CLIMBING_GEAR_0061,Climbing Gear,87,123.7,343.9,13.7,730.0
CLIMBING_GEAR_0062,Climbing Gear,4,49.6,54.6,14.3,212.7
CLIMBING_GEAR_0063,Climbing Gear,0,,,,
CLIMBING_GEAR_0064,Climbing Gear,2,190.5,308.7,13.5,394.6
CLIMBING_GEAR_0065,Climbing Gear,6,48.8,53.7,4.6,297.2
CLIMBING_GEAR_0066,Climbing Gear,1,123.1,237.3,8.4,131.5
CLIMBING_GEAR_0067,Climbing Gear,9,309.7,365.0,31.0,730.0
CLIMBING_GEAR_0068,Climbing Gear,0,,,,
CLIMBING_GEAR_0069,Climbing Gear,1,141.9,264.7,14.1,155.9
CLIMBING_GEAR_0070,Climbing Gear,1,113.2,365.0,35.1,148.3
CLIMBING_GEAR_0071,Climbing Gear,0,,,,
CLIMBING_GEAR_0072,Climbing Gear,7,33.8,78.8,24.6,261.5
CLIMBING_GEAR_0073,Climbing Gear,1,112.3,171.4,24.4,136.7
CLIMBING_GEAR_0074,Climbing Gear,13,356.8,365.0,49.8,730.0
CLIMBING_GEAR_0075,Climbing Gear,0,,,,
CLIMBING_GEAR_0076,Climbing Gear,19,43.1,87.5,9.1,730.0
CLIMBING_GEAR_0077,Climbing Gear,7,114.3,273.6,43.8,730.0
CLIMBING_GEAR_0078,Climbing Gear,0,,,,
CLIMBING_GEAR_0079,Climbing Gear,4,212.3,233.5,81.2,730.0
CLIMBING_GEAR_0080,Climbing Gear,0,,,,
CLIMBING_GEAR_0081,Climbing Gear,4,92.2,189.0,12.7,381.6
CLIMBING_GEAR_0082,Climbing Gear,1,58.6,147.2,9.1,67.6
CLIMBING_GEAR_0083,Climbing Gear,0,,,,
CLIMBING_GEAR_0084,Climbing Gear,21,14.9,40.1,30.9,344.4
CLIMBING_GEAR_0085,Climbing Gear,1,131.0,144.1,48.5,179.5
CLIMBING_GEAR_0086,Climbing Gear,93,95.4,365.0,32.5,730.0
CLIMBING_GEAR_0087,Climbing Gear,0,,,,
CLIMBING_GEAR_0088,Climbing Gear,0,,,,
CLIMBING_GEAR_0089,Climbing Gear,12,199.2,303.3,73.4,730.0
CLIMBING_GEAR_0090,Climbing Gear,6,108.4,365.0,29.4,680.1
CLIMBING_GEAR_0091,Climbing Gear,8,36.7,42.0,31.3,325.2
CLIMBING_GEAR_0092,Climbing Gear,1,142.1,223.7,9.5,151.6
CLIMBING_GEAR_0093,Climbing Gear,32,33.7,64.4,103.0,730.0
CLIMBING_GEAR_0094,Climbing Gear,1,126.1,206.0,40.3,166.5
CLIMBING_GEAR_0095,Climbing Gear,0,,,,
CLIMBING_GEAR_0096,Climbing Gear,0,,,,
CLIMBING_GEAR_0097,Climbing Gear,1,214.8,365.0,46.7,261.4
CLIMBING_GEAR_0098,Climbing Gear,0,,,,
CLIMBING_GEAR_0099,Climbing Gear,3,66.4,79.3,8.9,208.2
CLIMBING_GEAR_0100,Climbing Gear,4,192.7,365.0,23.1,730.0
CLIMBING_GEAR_0101,Climbing Gear,8,130.6,194.1,11.1,730.0
CLIMBING_GEAR_0102,Climbing Gear,3,20.0,36.1,15.5,75.4
CLIMBING_GEAR_0103,Climbing Gear,6,73.9,94.3,16.1,459.3
CLIMBING_GEAR_0104,Climbing Gear,1,162.4,194.1,22.0,184.4
CLIMBING_GEAR_0105,Climbing Gear,0,,,,
CLIMBING_GEAR_0106,Climbing Gear,0,,,,
CLIMBING_GEAR_0107,Climbing Gear,3,119.7,184.6,28.3,387.4
CLIMBING_GEAR_0108,Climbing Gear,3,309.7,365.0,22.9,730.0
CLIMBING_GEAR_0109,Climbing Gear,0,,,,
CLIMBING_GEAR_0110,Climbing Gear,0,,,,
CLIMBING_GEAR_0111,Climbing Gear,22,56.4,101.0,20.2,730.0
CLIMBING_GEAR_0112,Climbing Gear,7,133.3,282.8,34.3,730.0
CLIMBING_GEAR_0113,Climbing Gear,1,246.8,365.0,145.0,391.8
CLIMBING_GEAR_0114,Climbing Gear,0,,,,
CLIMBING_GEAR_0115,Climbing Gear,130,63.0,96.2,11.9,730.0
CLIMBING_GEAR_0116,Climbing Gear,0,,,,
CLIMBING_GEAR_0117,Climbing Gear,5,65.2,153.9,10.9,337.0
CLIMBING_GEAR_0118,Climbing Gear,41,106.3,231.3,28.5,730.0
CLIMBING_GEAR_0119,Climbing Gear,0,,,,
CLIMBING_GEAR_0120,Climbing Gear,32,32.7,261.8,35.2,730.0
CLIMBING_GEAR_0121,Climbing Gear,0,,,,
CLIMBING_GEAR_0122,Climbing Gear,7,127.6,292.6,16.6,730.0
CLIMBING_GEAR_0123,Climbing Gear,6,78.5,227.9,30.6,501.8
CLIMBING_GEAR_0124,Climbing Gear,4,150.2,365.0,29.2,630.0
CLIMBING_GEAR_0125,Climbing Gear,0,,,,
CLIMBING_GEAR_0126,Climbing Gear,64,56.9,250.5,23.7,730.0
CLIMBING_GEAR_0127,Climbing Gear,1,114.8,243.3,13.1,128.0
CLIMBING_GEAR_0128,Climbing Gear,6,365.0,365.0,88.5,730.0
CLIMBING_GEAR_0129,Climbing Gear,9,73.0,197.1,29.5,686.8
CLIMBING_GEAR_0130,Climbing Gear,4,38.6,76.8,25.6,180.2
CLIMBING_GEAR_0131,Climbing Gear,1,267.4,365.0,67.9,335.3
CLIMBING_GEAR_0132,Climbing Gear,2,143.8,365.0,22.8,310.3
CLIMBING_GEAR_0133,Climbing Gear,0,,,,
CLIMBING_GEAR_0134,Climbing Gear,1,37.0,42.4,8.4,45.4
CLIMBING_GEAR_0135,Climbing Gear,2,95.4,228.1,31.7,222.5
CLIMBING_GEAR_0136,Climbing Gear,2,86.5,173.1,20.8,193.8
CLIMBING_GEAR_0137,Climbing Gear,3,180.9,365.0,20.9,563.6
CLIMBING_GEAR_0138,Climbing Gear,15,158.1,365.0,7.9,730.0
CLIMBING_GEAR_0139,Climbing Gear,0,,,,
CLIMBING_GEAR_0140,Climbing Gear,0,,,,
CLIMBING_GEAR_0141,Climbing Gear,0,,,,
CLIMBING_GEAR_0142,Climbing Gear,0,,,,
CLIMBING_GEAR_0143,Climbing Gear,0,,,,
CLIMBING_GEAR_0144,Climbing Gear,1,55.1,137.8,23.6,78.7
CLIMBING_GEAR_0145,Climbing Gear,31,104.7,365.0,37.5,730.0
CLIMBING_GEAR_0146,Climbing Gear,0,,,,
CLIMBING_GEAR_0147,Climbing Gear,0,,,,
CLIMBING_GEAR_0148,Climbing Gear,1,120.2,207.5,5.7,125.9
CLIMBING_GEAR_0149,Climbing Gear,86,96.4,246.4,6.8,730.0
CLIMBING_GEAR_0150,Climbing Gear,10,65.7,204.4,95.3,730.0
CLIMBING_GEAR_0151,Climbing Gear,1,101.7,164.8,86.2,187.9
CLIMBING_GEAR_0152,Climbing Gear,1,187.3,365.0,16.7,204.0
CLIMBING_GEAR_0153,Climbing Gear,1,337.7,365.0,65.3,403.0
CLIMBING_GEAR_0154,Climbing Gear,0,,,,
CLIMBING_GEAR_0155,Climbing Gear,1,33.4,66.2,8.7,42.1
CLIMBING_GEAR_0156,Climbing Gear,2,94.7,285.9,17.8,207.3
CLIMBING_GEAR_0157,Climbing Gear,11,51.1,83.3,5.0,567.1
CLIMBING_GEAR_0158,Climbing Gear,0,,,,
CLIMBING_GEAR_0159,Climbing Gear,2,63.2,143.8,7.5,133.8
CLIMBING_GEAR_0160,Climbing Gear,1,293.5,365.0,21.3,314.8
CLIMBING_GEAR_0161,Climbing Gear,1,217.1,361.4,49.7,266.8
CLIMBING_GEAR_0162,Climbing Gear,3,123.2,173.4,18.2,387.8
CLIMBING_GEAR_0163,Climbing Gear,1,225.5,365.0,19.5,245.1
CLIMBING_GEAR_0164,Climbing Gear,0,,,,
CLIMBING_GEAR_0165,Climbing Gear,0,,,,
CLIMBING_GEAR_0166,Climbing Gear,24,78.3,124.7,23.7,730.0
CLIMBING_GEAR_0167,Climbing Gear,1,201.2,365.0,28.4,229.6
CLIMBING_GEAR_0168,Climbing Gear,1,71.6,89.4,9.9,81.4
CLIMBING_GEAR_0169,Climbing Gear,2,97.5,298.4,16.3,211.3
CLIMBING_GEAR_0170,Climbing Gear,8,65.1,85.5,21.0,542.0
CLIMBING_GEAR_0171,Climbing Gear,0,,,,
CLIMBING_GEAR_0172,Climbing Gear,2,32.0,35.2,18.4,82.5
CLIMBING_GEAR_0173,Climbing Gear,1,28.7,98.0,7.9,36.6
CLIMBING_GEAR_0174,Climbing Gear,0,,,,
CLIMBING_GEAR_0175,Climbing Gear,7,25.1,28.4,26.1,201.8
CLIMBING_GEAR_0176,Climbing Gear,6,58.7,365.0,9.7,361.8
CLIMBING_GEAR_0177,Climbing Gear,1,134.1,252.1,21.3,155.4
CLIMBING_GEAR_0178,Climbing Gear,52,84.6,237.6,47.4,730.0
CLIMBING_GEAR_0179,Climbing Gear,0,,,,
CLIMBING_GEAR_0180,Climbing Gear,0,,,,
CLIMBING_GEAR_0181,Climbing Gear,0,,,,
CLIMBING_GEAR_0182,Climbing Gear,6,97.9,282.9,17.9,605.3
CLIMBING_GEAR_0183,Climbing Gear,2,41.8,95.4,25.7,109.2
CLIMBING_GEAR_0184,Climbing Gear,1,174.5,191.9,77.0,251.4
CLIMBING_GEAR_0185,Climbing Gear,4,95.3,109.2,13.6,394.6
CLIMBING_GEAR_0186,Climbing Gear,115,117.4,365.0,57.0,730.0
CLIMBING_GEAR_0187,Climbing Gear,1,122.7,328.4,25.4,148.1
CLIMBING_GEAR_0188,Climbing Gear,0,,,,
CLIMBING_GEAR_0189,Climbing Gear,9,88.8,365.0,20.5,730.0
CLIMBING_GEAR_0190,Climbing Gear,1,87.2,179.4,20.9,108.1
CLIMBING_GEAR_0191,Climbing Gear,7,129.4,365.0,66.0,730.0
CLIMBING_GEAR_0192,Climbing Gear,2,118.8,292.1,20.3,257.9
CLIMBING_GEAR_0193,Climbing Gear,1,52.8,142.9,59.6,112.4
CLIMBING_GEAR_0194,Climbing Gear,0,,,,
CLIMBING_GEAR_0195,Climbing Gear,1,126.3,365.0,12.6,138.9
CLIMBING_GEAR_0196,Climbing Gear,1,34.9,46.1,31.8,66.7
CLIMBING_GEAR_0197,Climbing Gear,7,86.0,271.7,21.5,623.4
CLIMBING_GEAR_0198,Climbing Gear,0,,,,
CLIMBING_GEAR_0199,Climbing Gear,0,,,,
CLIMBING_GEAR_0200,Climbing Gear,0,,,,
CLIMBING_GEAR_0201,Climbing Gear,7,40.5,102.7,13.9,297.6
CLIMBING_GEAR_0202,Climbing Gear,3,72.9,116.3,9.4,228.3
CLIMBING_GEAR_0203,Climbing Gear,0,,,,
CLIMBING_GEAR_0204,Climbing Gear,2,46.7,61.1,9.8,103.3
CLIMBING_GEAR_0205,Climbing Gear,0,,,,
CLIMBING_GEAR_0206,Climbing Gear,97,118.2,173.4,5.9,730.0
CLIMBING_GEAR_0207,Climbing Gear,1,54.4,231.0,19.5,73.9
CLIMBING_GEAR_0208,Climbing Gear,31,71.8,164.0,15.6,730.0
CLIMBING_GEAR_0209,Climbing Gear,0,,,,
CLIMBING_GEAR_0210,Climbing Gear,2,108.3,365.0,47.9,264.5
CLIMBING_GEAR_0211,Climbing Gear,0,,,,
CLIMBING_GEAR_0212,Climbing Gear,0,,,,
CLIMBING_GEAR_0213,Climbing Gear,1,92.2,149.0,13.9,106.1
CLIMBING_GEAR_0214,Climbing Gear,4,170.8,365.0,7.3,690.3
CLIMBING_GEAR_0215,Climbing Gear,4,57.6,94.0,11.2,241.8
CLIMBING_GEAR_0216,Climbing Gear,1,76.6,158.5,29.3,105.9
CLIMBING_GEAR_0217,Climbing Gear,0,,,,
CLIMBING_GEAR_0218,Climbing Gear,1,245.5,365.0,75.9,321.3
CLIMBING_GEAR_0219,Climbing Gear,0,,,,
CLIMBING_GEAR_0220,Climbing Gear,1,56.1,205.6,45.4,101.5
CLIMBING_GEAR_0221,Climbing Gear,3,181.9,348.8,13.7,559.5
CLIMBING_GEAR_0222,Climbing Gear,1,106.9,365.0,58.6,165.5
CLIMBING_GEAR_0223,Climbing Gear,5,45.6,101.8,31.7,259.6
CLIMBING_GEAR_0224,Climbing Gear,22,61.8,204.4,15.8,730.0
CLIMBING_GEAR_0225,Climbing Gear,0,,,,
CLIMBING_GEAR_0226,Climbing Gear,1,173.3,365.0,45.9,219.2
CLIMBING_GEAR_0227,Climbing Gear,0,,,,
CLIMBING_GEAR_0228,Climbing Gear,1,196.8,350.2,89.1,285.9
CLIMBING_GEAR_0229,Climbing Gear,3,82.6,131.7,10.3,257.9
CLIMBING_GEAR_0230,Climbing Gear,3,89.0,157.6,16.0,283.0
CLIMBING_GEAR_0231,Climbing Gear,7,131.3,365.0,13.2,730.0
CLIMBING_GEAR_0232,Climbing Gear,6,143.8,191.6,45.5,730.0
PACKS_AND_LUGG_0001,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0002,Packs & Luggage,1,63.9,245.9,6.6,70.5
PACKS_AND_LUGG_0003,Packs & Luggage,2,108.9,347.0,18.0,235.9
PACKS_AND_LUGG_0004,Packs & Luggage,2,60.1,124.9,12.2,132.5
PACKS_AND_LUGG_0005,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0006,Packs & Luggage,3,259.5,365.0,125.6,730.0
PACKS_AND_LUGG_0007,Packs & Luggage,2,146.2,365.0,68.5,360.9
PACKS_AND_LUGG_0008,Packs & Luggage,8,126.8,365.0,7.5,730.0
PACKS_AND_LUGG_0009,Packs & Luggage,1,75.0,171.7,15.4,90.4
PACKS_AND_LUGG_0010,Packs & Luggage,4,254.4,365.0,109.1,730.0
PACKS_AND_LUGG_0011,Packs & Luggage,1,365.0,365.0,48.9,413.9
PACKS_AND_LUGG_0012,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0013,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0014,Packs & Luggage,16,138.3,365.0,93.7,730.0
PACKS_AND_LUGG_0015,Packs & Luggage,6,130.3,365.0,40.2,730.0
PACKS_AND_LUGG_0016,Packs & Luggage,30,220.2,365.0,54.5,730.0
PACKS_AND_LUGG_0017,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0018,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0019,Packs & Luggage,1,150.4,272.8,49.9,200.3
PACKS_AND_LUGG_0020,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0021,Packs & Luggage,7,131.9,365.0,5.9,730.0
PACKS_AND_LUGG_0022,Packs & Luggage,1,136.8,301.0,30.9,167.7
PACKS_AND_LUGG_0023,Packs & Luggage,26,96.4,236.0,30.8,730.0
PACKS_AND_LUGG_0024,Packs & Luggage,4,156.9,319.1,17.3,644.9
PACKS_AND_LUGG_0025,Packs & Luggage,7,88.6,97.5,20.5,641.0
PACKS_AND_LUGG_0026,Packs & Luggage,14,269.4,365.0,87.8,730.0
PACKS_AND_LUGG_0027,Packs & Luggage,2,185.4,365.0,48.0,418.9
PACKS_AND_LUGG_0028,Packs & Luggage,1,164.0,180.9,12.2,176.2
PACKS_AND_LUGG_0029,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0030,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0031,Packs & Luggage,1,120.1,365.0,17.4,137.5
PACKS_AND_LUGG_0032,Packs & Luggage,1,46.1,88.6,28.4,74.5
PACKS_AND_LUGG_0033,Packs & Luggage,1,61.4,161.5,18.3,79.7
PACKS_AND_LUGG_0034,Packs & Luggage,4,94.4,318.0,33.8,411.3
PACKS_AND_LUGG_0035,Packs & Luggage,29,162.2,365.0,32.1,730.0
PACKS_AND_LUGG_0036,Packs & Luggage,9,147.1,187.1,159.5,730.0
PACKS_AND_LUGG_0037,Packs & Luggage,2,144.4,191.8,45.7,334.4
PACKS_AND_LUGG_0038,Packs & Luggage,1,53.7,109.7,39.9,93.6
PACKS_AND_LUGG_0039,Packs & Luggage,2,105.7,116.3,11.2,222.6
PACKS_AND_LUGG_0040,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0041,Packs & Luggage,6,165.3,309.2,26.1,730.0
PACKS_AND_LUGG_0042,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0043,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0044,Packs & Luggage,11,44.5,195.8,12.0,501.3
PACKS_AND_LUGG_0045,Packs & Luggage,7,203.4,287.3,43.7,730.0
PACKS_AND_LUGG_0046,Packs & Luggage,3,132.0,162.0,24.8,420.9
PACKS_AND_LUGG_0047,Packs & Luggage,14,76.9,266.0,25.4,730.0
PACKS_AND_LUGG_0048,Packs & Luggage,24,143.8,365.0,11.8,730.0
PACKS_AND_LUGG_0049,Packs & Luggage,28,365.0,365.0,26.3,730.0
PACKS_AND_LUGG_0050,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0051,Packs & Luggage,24,184.0,238.7,29.2,730.0
PACKS_AND_LUGG_0052,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0053,Packs & Luggage,4,85.8,124.6,20.0,363.3
PACKS_AND_LUGG_0054,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0055,Packs & Luggage,70,112.6,308.0,11.1,730.0
PACKS_AND_LUGG_0056,Packs & Luggage,4,151.5,241.9,3.8,609.7
PACKS_AND_LUGG_0057,Packs & Luggage,10,66.5,235.4,48.3,712.9
PACKS_AND_LUGG_0058,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0059,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0060,Packs & Luggage,27,251.8,365.0,72.9,730.0
PACKS_AND_LUGG_0061,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0062,Packs & Luggage,9,100.2,158.6,59.1,730.0
PACKS_AND_LUGG_0063,Packs & Luggage,4,133.5,339.1,22.5,556.5
PACKS_AND_LUGG_0064,Packs & Luggage,7,94.3,272.3,40.2,700.0
PACKS_AND_LUGG_0065,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0066,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0067,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0068,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0069,Packs & Luggage,1,192.6,344.7,72.0,264.6
PACKS_AND_LUGG_0070,Packs & Luggage,1,63.6,238.6,6.8,70.4
PACKS_AND_LUGG_0071,Packs & Luggage,9,190.0,365.0,18.2,730.0
PACKS_AND_LUGG_0072,Packs & Luggage,133,209.1,365.0,26.8,730.0
PACKS_AND_LUGG_0073,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0074,Packs & Luggage,2,56.9,97.2,69.8,183.5
PACKS_AND_LUGG_0075,Packs & Luggage,22,159.2,245.6,6.0,730.0
PACKS_AND_LUGG_0076,Packs & Luggage,1,317.1,365.0,33.8,350.9
PACKS_AND_LUGG_0077,Packs & Luggage,4,191.0,365.0,191.5,730.0
PACKS_AND_LUGG_0078,Packs & Luggage,16,30.3,90.1,9.0,494.3
PACKS_AND_LUGG_0079,Packs & Luggage,52,164.2,365.0,40.4,730.0
PACKS_AND_LUGG_0080,Packs & Luggage,1,71.8,289.5,7.0,78.8
PACKS_AND_LUGG_0081,Packs & Luggage,1,62.6,154.8,13.4,75.9
PACKS_AND_LUGG_0082,Packs & Luggage,2,209.2,365.0,16.9,435.2
PACKS_AND_LUGG_0083,Packs & Luggage,13,137.2,365.0,38.2,730.0
PACKS_AND_LUGG_0084,Packs & Luggage,11,50.7,147.8,26.9,584.3
PACKS_AND_LUGG_0085,Packs & Luggage,1,33.7,108.7,45.9,79.6
PACKS_AND_LUGG_0086,Packs & Luggage,4,216.1,329.9,16.9,730.0
PACKS_AND_LUGG_0087,Packs & Luggage,13,197.2,365.0,75.3,730.0
PACKS_AND_LUGG_0088,Packs & Luggage,1,180.7,296.5,73.1,253.8
PACKS_AND_LUGG_0089,Packs & Luggage,6,140.9,316.0,10.3,730.0
PACKS_AND_LUGG_0090,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0091,Packs & Luggage,1,91.6,216.0,37.5,129.1
PACKS_AND_LUGG_0092,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0093,Packs & Luggage,1,134.7,365.0,41.2,176.0
PACKS_AND_LUGG_0094,Packs & Luggage,3,110.6,176.8,25.1,356.8
PACKS_AND_LUGG_0095,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0096,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0097,Packs & Luggage,9,100.5,233.1,7.9,730.0
PACKS_AND_LUGG_0098,Packs & Luggage,1,241.8,365.0,28.8,270.6
PACKS_AND_LUGG_0099,Packs & Luggage,1,88.2,97.0,9.3,97.5
PACKS_AND_LUGG_0100,Packs & Luggage,3,128.2,261.0,16.4,400.9
PACKS_AND_LUGG_0101,Packs & Luggage,1,185.7,365.0,50.9,236.6
PACKS_AND_LUGG_0102,Packs & Luggage,5,74.5,162.4,50.5,423.0
PACKS_AND_LUGG_0103,Packs & Luggage,1,63.6,126.4,43.1,106.7
PACKS_AND_LUGG_0104,Packs & Luggage,12,221.6,365.0,87.0,730.0
PACKS_AND_LUGG_0105,Packs & Luggage,34,104.8,129.3,21.9,730.0
PACKS_AND_LUGG_0106,Packs & Luggage,1,164.0,365.0,122.4,286.4
PACKS_AND_LUGG_0107,Packs & Luggage,7,350.5,365.0,83.0,730.0
PACKS_AND_LUGG_0108,Packs & Luggage,48,181.4,365.0,48.2,730.0
PACKS_AND_LUGG_0109,Packs & Luggage,1,141.3,365.0,16.3,157.7
PACKS_AND_LUGG_0110,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0111,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0112,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0113,Packs & Luggage,1,106.7,117.4,6.0,112.8
PACKS_AND_LUGG_0114,Packs & Luggage,5,231.1,365.0,73.9,730.0
PACKS_AND_LUGG_0115,Packs & Luggage,0,,,,
PACKS_AND_LUGG_0116,Packs & Luggage,25,103.4,159.8,20.6,730.0
PACKS_AND_LUGG_0117,Packs & Luggage,0,,,,
